trading_date,ticker,open,high,low,close,adj_close,volume
2018-01-02,IBOVESPA,76403.0,77909.0,76403.0,77891.0,77891.0,2880300
2018-01-03,IBOVESPA,77889.0,78414.0,77602.0,77995.0,77995.0,3142200
2018-01-04,IBOVESPA,77998.0,79135.0,77998.0,78647.0,78647.0,3486100
2018-01-05,IBOVESPA,78644.0,79071.0,78218.0,79071.0,79071.0,2747100
2018-01-08,IBOVESPA,79070.0,79395.0,78631.0,79379.0,79379.0,2550800
2018-01-09,IBOVESPA,79379.0,79415.0,78699.0,78864.0,78864.0,3458600
2018-01-10,IBOVESPA,78864.0,78864.0,78164.0,78201.0,78201.0,2759900
2018-01-11,IBOVESPA,78201.0,79365.0,78201.0,79365.0,79365.0,3409400
2018-01-12,IBOVESPA,79365.0,79440.0,78861.0,79349.0,79349.0,3577800
2018-01-15,IBOVESPA,79349.0,79847.0,79349.0,79752.0,79752.0,1941000
2018-01-16,IBOVESPA,79751.0,80246.0,79668.0,79832.0,79832.0,2982500
2018-01-17,IBOVESPA,79832.0,81189.0,79828.0,81189.0,81189.0,3341200
2018-01-18,IBOVESPA,81185.0,81367.0,80498.0,80963.0,80963.0,3429600
2018-01-19,IBOVESPA,80965.0,81429.0,80854.0,81220.0,81220.0,3123200
2018-01-22,IBOVESPA,81220.0,81675.0,80923.0,81675.0,81675.0,2693000
2018-01-23,IBOVESPA,81676.0,81676.0,80524.0,80678.0,80678.0,3711200
2018-01-24,IBOVESPA,80679.0,83680.0,80679.0,83680.0,83680.0,5503700
2018-01-26,IBOVESPA,83680.0,85531.0,83680.0,85531.0,85531.0,5410600
2018-01-29,IBOVESPA,85531.0,85531.0,84341.0,84698.0,84698.0,3889600
2018-01-30,IBOVESPA,84697.0,84697.0,83804.0,84482.0,84482.0,3566000
2018-01-31,IBOVESPA,84485.0,86213.0,84484.0,84913.0,84913.0,4233500
2018-02-01,IBOVESPA,84913.0,86028.0,84833.0,85495.0,85495.0,4085300
2018-02-02,IBOVESPA,85495.0,85495.0,83831.0,84041.0,84041.0,3376900
2018-02-05,IBOVESPA,84040.0,84311.0,81861.0,81861.0,81861.0,3253600
2018-02-06,IBOVESPA,81857.0,84162.0,80804.0,83894.0,83894.0,5599100
2018-02-07,IBOVESPA,83894.0,84410.0,82548.0,82767.0,82767.0,3886000
2018-02-08,IBOVESPA,82773.0,83501.0,81109.0,81533.0,81533.0,4011400
2018-02-09,IBOVESPA,81532.0,81897.0,79690.0,80899.0,80899.0,4283400
2018-02-14,IBOVESPA,80901.0,83782.0,80901.0,83543.0,83543.0,3910700
2018-02-15,IBOVESPA,83551.0,84686.0,83551.0,84291.0,84291.0,3489300
2018-02-16,IBOVESPA,84291.0,84575.0,83824.0,84525.0,84525.0,3475800
2018-02-19,IBOVESPA,84525.0,84956.0,84525.0,84793.0,84793.0,2088900
2018-02-20,IBOVESPA,84792.0,86290.0,84261.0,85804.0,85804.0,4078100
2018-02-21,IBOVESPA,85804.0,87358.0,85804.0,86052.0,86052.0,4815500
2018-02-22,IBOVESPA,86050.0,87159.0,86050.0,86686.0,86686.0,3535700
2018-02-23,IBOVESPA,86690.0,87345.0,86138.0,87293.0,87293.0,4178600
2018-02-26,IBOVESPA,87296.0,88318.0,87242.0,87653.0,87653.0,4047100
2018-02-27,IBOVESPA,87649.0,87839.0,86613.0,86935.0,86935.0,3534700
2018-02-28,IBOVESPA,86939.0,87109.0,85431.0,85481.0,85481.0,5947100
2018-03-01,IBOVESPA,85337.0,86260.0,84640.0,85378.0,85378.0,4341300
2018-03-02,IBOVESPA,85378.0,85761.0,83897.0,85761.0,85761.0,3884300
2018-03-05,IBOVESPA,85292.0,86165.0,85053.0,86023.0,86023.0,3425200
2018-03-06,IBOVESPA,86023.0,86931.0,85653.0,85653.0,85653.0,3608600
2018-03-07,IBOVESPA,85653.0,85653.0,84397.0,85484.0,85484.0,3456800
2018-03-08,IBOVESPA,85510.0,85830.0,84491.0,84985.0,84985.0,3694700
2018-03-09,IBOVESPA,84987.0,86389.0,84749.0,86371.0,86371.0,3481500
2018-03-12,IBOVESPA,86386.0,87046.0,86386.0,86900.0,86900.0,2602900
2018-03-13,IBOVESPA,86902.0,87333.0,86119.0,86384.0,86384.0,2735800
2018-03-14,IBOVESPA,86383.0,86970.0,85691.0,86051.0,86051.0,2561000
2018-03-15,IBOVESPA,86051.0,86051.0,84720.0,84928.0,84928.0,3840100
2018-03-16,IBOVESPA,84928.0,85495.0,84525.0,84886.0,84886.0,5446200
2018-03-19,IBOVESPA,84886.0,84886.0,83678.0,83913.0,83913.0,3330600
2018-03-20,IBOVESPA,83919.0,84412.0,83682.0,84164.0,84164.0,2682000
2018-03-21,IBOVESPA,84166.0,85145.0,84080.0,84977.0,84977.0,3260900
2018-03-22,IBOVESPA,84984.0,85499.0,84197.0,84768.0,84768.0,3241700
2018-03-23,IBOVESPA,84766.0,85450.0,84042.0,84377.0,84377.0,3176900
2018-03-26,IBOVESPA,84377.0,85553.0,84357.0,85088.0,85088.0,2355600
2018-03-27,IBOVESPA,85103.0,85296.0,83542.0,83808.0,83808.0,2948400
2018-03-28,IBOVESPA,83806.0,83889.0,82889.0,83874.0,83874.0,2911400
2018-03-29,IBOVESPA,83874.0,85708.0,83874.0,85366.0,85366.0,3150300
2018-04-02,IBOVESPA,85365.0,85675.0,84166.0,84666.0,84666.0,2598500
2018-04-03,IBOVESPA,84669.0,85411.0,84210.0,84623.0,84623.0,2579000
2018-04-04,IBOVESPA,84610.0,84610.0,82826.0,84360.0,84360.0,2948300
2018-04-05,IBOVESPA,84374.0,86148.0,84374.0,85210.0,85210.0,4257700
2018-04-06,IBOVESPA,85210.0,85210.0,83833.0,84820.0,84820.0,3069100
2018-04-09,IBOVESPA,84832.0,85110.0,83155.0,83307.0,83307.0,3174800
2018-04-10,IBOVESPA,83312.0,84538.0,83312.0,84510.0,84510.0,3518700
2018-04-11,IBOVESPA,84494.0,85417.0,84340.0,85246.0,85246.0,3370600
2018-04-12,IBOVESPA,85246.0,85577.0,85025.0,85444.0,85444.0,2837000
2018-04-13,IBOVESPA,85441.0,85441.0,84144.0,84334.0,84334.0,3504200
2018-04-16,IBOVESPA,84328.0,84591.0,82762.0,82862.0,82862.0,2913400
2018-04-17,IBOVESPA,82862.0,84191.0,82810.0,84086.0,84086.0,2628600
2018-04-18,IBOVESPA,84090.0,86149.0,84090.0,85776.0,85776.0,4196900
2018-04-19,IBOVESPA,85775.0,86059.0,85197.0,85824.0,85824.0,3522500
2018-04-20,IBOVESPA,85823.0,85823.0,85025.0,85550.0,85550.0,2990100
2018-04-23,IBOVESPA,85520.0,85746.0,84711.0,85602.0,85602.0,2426000
2018-04-24,IBOVESPA,85603.0,86578.0,85106.0,85469.0,85469.0,2845000
2018-04-25,IBOVESPA,85466.0,85466.0,84349.0,85044.0,85044.0,3218400
2018-04-26,IBOVESPA,85051.0,86383.0,85051.0,86383.0,86383.0,3138000
2018-04-27,IBOVESPA,86383.0,87179.0,86262.0,86445.0,86445.0,0
2018-04-30,IBOVESPA,86443.0,86739.0,85979.0,86115.0,86115.0,2181000
2018-05-02,IBOVESPA,86111.0,86111.0,84383.0,84547.0,84547.0,3720600
2018-05-03,IBOVESPA,84547.0,84562.0,83178.0,83288.0,83288.0,3977800
2018-05-04,IBOVESPA,83286.0,83671.0,82746.0,83118.0,83118.0,3472900
2018-05-07,IBOVESPA,83199.0,83643.0,82602.0,82714.0,82714.0,2843000
2018-05-08,IBOVESPA,82715.0,83409.0,82201.0,82956.0,82956.0,3949500
2018-05-09,IBOVESPA,82977.0,84447.0,82855.0,84265.0,84265.0,4695400
2018-05-10,IBOVESPA,84284.0,86201.0,84284.0,85861.0,85861.0,4611100
2018-05-11,IBOVESPA,85861.0,86406.0,85183.0,85220.0,85220.0,4379700
2018-05-14,IBOVESPA,85222.0,86105.0,84688.0,85232.0,85232.0,4080700
2018-05-15,IBOVESPA,85225.0,85231.0,83830.0,85130.0,85130.0,4405100
2018-05-16,IBOVESPA,85122.0,86678.0,85044.0,86537.0,86537.0,3707000
2018-05-17,IBOVESPA,86537.0,86537.0,83377.0,83622.0,83622.0,5508600
2018-05-18,IBOVESPA,83614.0,83614.0,81391.0,83082.0,83082.0,5730200
2018-05-21,IBOVESPA,83095.0,83883.0,81576.0,81815.0,81815.0,4242200
2018-05-22,IBOVESPA,81817.0,83396.0,81613.0,82739.0,82739.0,4785500
2018-05-23,IBOVESPA,82742.0,82742.0,80867.0,80867.0,80867.0,3875500
2018-05-24,IBOVESPA,80860.0,80860.0,79027.0,80122.0,80122.0,6182200
2018-05-25,IBOVESPA,80123.0,80629.0,78622.0,78898.0,78898.0,4650100
2018-05-28,IBOVESPA,78886.0,78886.0,75337.0,75356.0,75356.0,4176200
2018-05-29,IBOVESPA,75361.0,77214.0,75361.0,76072.0,76072.0,5972300
2018-05-30,IBOVESPA,76058.0,77097.0,75515.0,76754.0,76754.0,7442100
2018-06-01,IBOVESPA,76779.0,78169.0,75524.0,77240.0,77240.0,6044400
2018-06-04,IBOVESPA,77244.0,78637.0,77244.0,78596.0,78596.0,4023100
2018-06-05,IBOVESPA,78595.0,78892.0,76412.0,76642.0,76642.0,4499800
2018-06-06,IBOVESPA,76641.0,76967.0,75518.0,76117.0,76117.0,4871700
2018-06-07,IBOVESPA,76117.0,76117.0,71162.0,73851.0,73851.0,7919200
2018-06-08,IBOVESPA,73848.0,74031.0,71679.0,72942.0,72942.0,5952400
2018-06-11,IBOVESPA,72943.0,73716.0,71843.0,72308.0,72308.0,3564300
2018-06-12,IBOVESPA,72308.0,73322.0,72124.0,72754.0,72754.0,3889600
2018-06-13,IBOVESPA,72757.0,72977.0,71035.0,72122.0,72122.0,4360200
2018-06-14,IBOVESPA,72151.0,72708.0,71344.0,71421.0,71421.0,4281600
2018-06-15,IBOVESPA,71421.0,71421.0,69583.0,70758.0,70758.0,6456800
2018-06-18,IBOVESPA,70757.0,70757.0,69360.0,69815.0,69815.0,3475200
2018-06-19,IBOVESPA,69811.0,72010.0,69069.0,71394.0,71394.0,5185300
2018-06-20,IBOVESPA,71397.0,72617.0,71155.0,72123.0,72123.0,4414600
2018-06-21,IBOVESPA,72117.0,72207.0,70019.0,70075.0,70075.0,3490800
2018-06-22,IBOVESPA,70077.0,71058.0,69907.0,70641.0,70641.0,3054700
2018-06-25,IBOVESPA,70642.0,71323.0,69779.0,70953.0,70953.0,3346300
2018-06-26,IBOVESPA,70968.0,71622.0,70203.0,71405.0,71405.0,3502300
2018-06-27,IBOVESPA,71405.0,72032.0,70134.0,70609.0,70609.0,3588900
2018-06-28,IBOVESPA,70609.0,72092.0,70439.0,71767.0,71767.0,3511400
2018-06-29,IBOVESPA,71779.0,73020.0,71779.0,72763.0,72763.0,3879400
2018-07-02,IBOVESPA,72763.0,72840.0,71935.0,72840.0,72840.0,2753900
2018-07-03,IBOVESPA,72848.0,74515.0,72848.0,73668.0,73668.0,3253800
2018-07-04,IBOVESPA,73667.0,74904.0,73450.0,74743.0,74743.0,2142100
2018-07-05,IBOVESPA,74751.0,75127.0,73756.0,74553.0,74553.0,3562800
2018-07-06,IBOVESPA,74558.0,75065.0,74048.0,75010.0,75010.0,0
2018-07-10,IBOVESPA,75015.0,75895.0,74431.0,74862.0,74862.0,3901000
2018-07-11,IBOVESPA,74862.0,75025.0,74196.0,74399.0,74399.0,3766800
2018-07-12,IBOVESPA,74403.0,75898.0,74403.0,75856.0,75856.0,3508500
2018-07-13,IBOVESPA,75856.0,76682.0,75554.0,76594.0,76594.0,0
2018-07-16,IBOVESPA,76587.0,76924.0,76129.0,76653.0,76653.0,3134700
2018-07-17,IBOVESPA,76653.0,78522.0,76482.0,78130.0,78130.0,3882900
2018-07-18,IBOVESPA,78124.0,78496.0,77164.0,77363.0,77363.0,3394300
2018-07-19,IBOVESPA,77360.0,77487.0,75890.0,77487.0,77487.0,3781100
2018-07-20,IBOVESPA,77500.0,79489.0,77500.0,78571.0,78571.0,4745200
2018-07-23,IBOVESPA,78571.0,78639.0,77871.0,77996.0,77996.0,2446800
2018-07-24,IBOVESPA,78005.0,79497.0,78005.0,79155.0,79155.0,3283200
2018-07-25,IBOVESPA,79154.0,80437.0,79154.0,80218.0,80218.0,3472700
2018-07-26,IBOVESPA,80242.0,80589.0,79081.0,79405.0,79405.0,3596500
2018-07-27,IBOVESPA,79405.0,80251.0,79405.0,79866.0,79866.0,3015600
2018-07-30,IBOVESPA,79866.0,80492.0,79699.0,80276.0,80276.0,2631400
2018-07-31,IBOVESPA,80279.0,80279.0,79016.0,79220.0,79220.0,3354500
2018-08-01,IBOVESPA,79213.0,79731.0,78769.0,79302.0,79302.0,3227100
2018-08-02,IBOVESPA,79237.0,79896.0,78573.0,79637.0,79637.0,3005500
2018-08-03,IBOVESPA,79656.0,81792.0,79656.0,81435.0,81435.0,3802600
2018-08-06,IBOVESPA,81445.0,81765.0,80965.0,81051.0,81051.0,2516600
2018-08-07,IBOVESPA,81093.0,81742.0,79923.0,80347.0,80347.0,3861200
2018-08-08,IBOVESPA,80347.0,80912.0,78966.0,79152.0,79152.0,3833800
2018-08-09,IBOVESPA,79171.0,79461.0,78156.0,78768.0,78768.0,3717400
2018-08-10,IBOVESPA,78766.0,78766.0,76043.0,76514.0,76514.0,0
2018-08-13,IBOVESPA,76513.0,77689.0,75931.0,77496.0,77496.0,3958200
2018-08-14,IBOVESPA,77499.0,78742.0,77499.0,78602.0,78602.0,3713000
2018-08-15,IBOVESPA,78614.0,78618.0,76829.0,77078.0,77078.0,4386400
2018-08-16,IBOVESPA,77085.0,77704.0,76381.0,76819.0,76819.0,3285400
2018-08-17,IBOVESPA,76817.0,76817.0,75633.0,76029.0,76029.0,3742300
2018-08-20,IBOVESPA,76029.0,76497.0,75608.0,76328.0,76328.0,3578100
2018-08-21,IBOVESPA,76327.0,76340.0,74915.0,75180.0,75180.0,4077000
2018-08-22,IBOVESPA,75171.0,76904.0,74876.0,76902.0,76902.0,3610400
2018-08-23,IBOVESPA,76898.0,77232.0,75466.0,75634.0,75634.0,3866700
2018-08-24,IBOVESPA,75647.0,76629.0,75647.0,76262.0,76262.0,3159900
2018-08-27,IBOVESPA,76264.0,78008.0,76264.0,77930.0,77930.0,2750600
2018-08-28,IBOVESPA,77928.0,78038.0,77149.0,77473.0,77473.0,2964800
2018-08-29,IBOVESPA,77472.0,78783.0,77399.0,78389.0,78389.0,3127600
2018-08-30,IBOVESPA,78389.0,78389.0,76372.0,76404.0,76404.0,3546800
2018-08-31,IBOVESPA,76386.0,77202.0,76026.0,76678.0,76678.0,4145600
2018-09-03,IBOVESPA,76675.0,76675.0,75729.0,76193.0,76193.0,1673300
2018-09-04,IBOVESPA,76192.0,76192.0,74605.0,74712.0,74712.0,3162300
2018-09-05,IBOVESPA,74712.0,75370.0,74276.0,75092.0,75092.0,2830400
2018-09-06,IBOVESPA,75098.0,76533.0,74986.0,76416.0,76416.0,3298500
2018-09-10,IBOVESPA,76416.0,77293.0,76115.0,76436.0,76436.0,3105200
2018-09-11,IBOVESPA,76437.0,76437.0,74275.0,74657.0,74657.0,0
2018-09-12,IBOVESPA,74680.0,75680.0,74499.0,75125.0,75125.0,3709100
2018-09-13,IBOVESPA,75126.0,75407.0,74501.0,74687.0,74687.0,3062100
2018-09-14,IBOVESPA,74687.0,75705.0,74445.0,75429.0,75429.0,3231700
2018-09-17,IBOVESPA,75428.0,76893.0,75227.0,76789.0,76789.0,3397600
2018-09-18,IBOVESPA,76781.0,78454.0,76677.0,78314.0,78314.0,4167000
2018-09-19,IBOVESPA,78268.0,79021.0,77624.0,78169.0,78169.0,3780800
2018-09-20,IBOVESPA,78169.0,78944.0,77820.0,78116.0,78116.0,3137600
2018-09-21,IBOVESPA,78116.0,80002.0,78116.0,79444.0,79444.0,4666800
2018-09-24,IBOVESPA,79447.0,79447.0,77857.0,77984.0,77984.0,0
2018-09-25,IBOVESPA,77980.0,78688.0,77005.0,78630.0,78630.0,3700400
2018-09-26,IBOVESPA,78634.0,79461.0,78530.0,78656.0,78656.0,3735300
2018-09-27,IBOVESPA,78676.0,80107.0,78676.0,80000.0,80000.0,4475000
2018-09-28,IBOVESPA,80000.0,80000.0,78967.0,79342.0,79342.0,4061400
2018-10-01,IBOVESPA,79350.0,79557.0,78091.0,78624.0,78624.0,3134400
2018-10-02,IBOVESPA,78625.0,81778.0,78625.0,81612.0,81612.0,5929900
2018-10-03,IBOVESPA,81624.0,85442.0,81623.0,83273.0,83273.0,7618600
2018-10-04,IBOVESPA,83275.0,83430.0,81892.0,82953.0,82953.0,4935600
2018-10-05,IBOVESPA,82972.0,83805.0,82030.0,82322.0,82322.0,5394800
2018-10-08,IBOVESPA,82324.0,87333.0,82324.0,86084.0,86084.0,9999000
2018-10-09,IBOVESPA,86053.0,86573.0,85433.0,86088.0,86088.0,6461000
2018-10-10,IBOVESPA,86084.0,86085.0,83679.0,83679.0,83679.0,0
2018-10-11,IBOVESPA,83700.0,84749.0,82607.0,82921.0,82921.0,5188700
2018-10-15,IBOVESPA,82922.0,84278.0,82922.0,83360.0,83360.0,4782900
2018-10-16,IBOVESPA,83420.0,85718.0,83420.0,85718.0,85718.0,4811300
2018-10-17,IBOVESPA,85714.0,86167.0,84944.0,85764.0,85764.0,4858600
2018-10-18,IBOVESPA,85760.0,85760.0,83846.0,83847.0,83847.0,4085300
2018-10-19,IBOVESPA,83845.0,84954.0,83667.0,84220.0,84220.0,3753500
2018-10-22,IBOVESPA,84222.0,85772.0,84222.0,85597.0,85597.0,3873700
2018-10-23,IBOVESPA,85595.0,85595.0,84032.0,85300.0,85300.0,4388100
2018-10-24,IBOVESPA,85302.0,85786.0,83035.0,83064.0,83064.0,4679200
2018-10-25,IBOVESPA,83124.0,84831.0,83124.0,84084.0,84084.0,0
2018-10-26,IBOVESPA,84084.0,85720.0,83497.0,85720.0,85720.0,6471500
2018-10-29,IBOVESPA,85728.0,88377.0,82783.0,83797.0,83797.0,7733900
2018-10-30,IBOVESPA,83802.0,86990.0,83802.0,86886.0,86886.0,6556900
2018-10-31,IBOVESPA,86889.0,88028.0,86213.0,87424.0,87424.0,5889800
2018-11-01,IBOVESPA,87428.0,89017.0,87094.0,88419.0,88419.0,5878400
2018-11-05,IBOVESPA,88418.0,89598.0,88347.0,89598.0,89598.0,4620800
2018-11-06,IBOVESPA,89587.0,89587.0,88066.0,88669.0,88669.0,0
2018-11-07,IBOVESPA,88676.0,89565.0,87541.0,87714.0,87714.0,4371300
2018-11-08,IBOVESPA,87719.0,88570.0,85620.0,85620.0,85620.0,5297700
2018-11-09,IBOVESPA,85620.0,86233.0,84030.0,85641.0,85641.0,4814400
2018-11-12,IBOVESPA,85644.0,86227.0,85009.0,85525.0,85525.0,3534000
2018-11-13,IBOVESPA,85531.0,85941.0,84071.0,84914.0,84914.0,4410700
2018-11-14,IBOVESPA,84898.0,85973.0,84267.0,85973.0,85973.0,5591600
2018-11-16,IBOVESPA,85975.0,88516.0,85975.0,88515.0,88515.0,5184200
2018-11-19,IBOVESPA,88472.0,88484.0,87047.0,87901.0,87901.0,3642100
2018-11-21,IBOVESPA,87896.0,87896.0,86254.0,87269.0,87269.0,4140600
2018-11-22,IBOVESPA,87269.0,87656.0,87222.0,87477.0,87477.0,2244500
2018-11-23,IBOVESPA,87479.0,87479.0,85763.0,86230.0,86230.0,4148700
2018-11-26,IBOVESPA,86237.0,87147.0,84905.0,85547.0,85547.0,4557300
2018-11-27,IBOVESPA,85547.0,88018.0,85377.0,87891.0,87891.0,4971300
2018-11-28,IBOVESPA,87891.0,89483.0,87153.0,89251.0,89251.0,5295600
2018-11-29,IBOVESPA,89145.0,89910.0,88475.0,89710.0,89710.0,4257400
2018-11-30,IBOVESPA,89709.0,90246.0,89258.0,89504.0,89504.0,6736700
2018-12-03,IBOVESPA,89511.0,91242.0,89429.0,89820.0,89820.0,5935600
2018-12-04,IBOVESPA,89820.0,90452.0,88041.0,88624.0,88624.0,4879700
2018-12-05,IBOVESPA,88644.0,89111.0,88449.0,89040.0,89040.0,2790000
2018-12-06,IBOVESPA,88933.0,88933.0,87025.0,88846.0,88846.0,4370100
2018-12-07,IBOVESPA,88849.0,89986.0,87907.0,88115.0,88115.0,4479100
2018-12-10,IBOVESPA,88115.0,88384.0,85915.0,85915.0,85915.0,4084400
2018-12-11,IBOVESPA,85918.0,87520.0,85583.0,86420.0,86420.0,4390100
2018-12-12,IBOVESPA,86420.0,87946.0,86420.0,86977.0,86977.0,5000500
2018-12-13,IBOVESPA,86979.0,87842.0,86856.0,87838.0,87838.0,3658600
2018-12-14,IBOVESPA,87838.0,88184.0,87106.0,87450.0,87450.0,3553300
2018-12-17,IBOVESPA,87448.0,87820.0,86328.0,86400.0,86400.0,3849300
2018-12-18,IBOVESPA,86400.0,87274.0,86400.0,86610.0,86610.0,4093500
2018-12-19,IBOVESPA,86617.0,88101.0,85674.0,85674.0,85674.0,5664200
2018-12-20,IBOVESPA,85678.0,86584.0,84756.0,85269.0,85269.0,6100500
2018-12-21,IBOVESPA,85269.0,86554.0,85134.0,85697.0,85697.0,6076200
2018-12-26,IBOVESPA,85684.0,85684.0,83892.0,85136.0,85136.0,3355100
2018-12-27,IBOVESPA,85141.0,85739.0,84876.0,85460.0,85460.0,3820900
2018-12-28,IBOVESPA,85469.0,88044.0,85469.0,87887.0,87887.0,3649100
2019-01-02,IBOVESPA,87887.0,91479.0,87536.0,91012.0,91012.0,5615400
2019-01-03,IBOVESPA,91011.0,91596.0,89922.0,91564.0,91564.0,6066200
2019-01-04,IBOVESPA,91577.0,92701.0,90824.0,91841.0,91841.0,5322100
2019-01-07,IBOVESPA,91845.0,92552.0,91288.0,91699.0,91699.0,4565000
2019-01-08,IBOVESPA,91699.0,92231.0,91064.0,92032.0,92032.0,4496500
2019-01-09,IBOVESPA,92033.0,93626.0,92028.0,93613.0,93613.0,5011400
2019-01-10,IBOVESPA,93599.0,93987.0,93050.0,93806.0,93806.0,4840600
2019-01-11,IBOVESPA,93806.0,93961.0,93359.0,93658.0,93658.0,5330500
2019-01-14,IBOVESPA,93645.0,94474.0,93335.0,94474.0,94474.0,4486900
2019-01-15,IBOVESPA,94474.0,94695.0,93402.0,94056.0,94056.0,4836400
2019-01-16,IBOVESPA,94057.0,94393.0,93687.0,94393.0,94393.0,4257400
2019-01-17,IBOVESPA,94393.0,95682.0,93950.0,95351.0,95351.0,4944200
2019-01-18,IBOVESPA,95386.0,96396.0,95386.0,96097.0,96097.0,4884000
2019-01-21,IBOVESPA,96093.0,96093.0,94863.0,96010.0,96010.0,2717600
